name,time,Alcohol
Al_cohol,1709715426527780366,1.00
Al_cohol,1709715431611076160,1.00
Al_cohol,1709715436670195963,1.00
Al_cohol,1709715441680058326,0.00
Al_cohol,1709715446606567011,1.00
Al_cohol,1709715451756240611,0.00
Al_cohol,1709715456629116954,0.00
Al_cohol,1709715461629536943,0.00
Al_cohol,1709715466627646977,1.00
Al_cohol,1709715471790948507,0.00
Al_cohol,1709715476715972352,1.00
Al_cohol,1709715481777709943,0.00
Al_cohol,1709715486705759136,1.00
Al_cohol,1709715491936542276,1.00
Al_cohol,1709715496814591575,0.00
Al_cohol,1709715501813814261,0.00
Al_cohol,1709715506824775633,0.00
Al_cohol,1709715511953874663,0.00
Al_cohol,1709715516904336511,1.00
Al_cohol,1709715521908438749,0.00
Al_cohol,1709715526901099681,1.00
Al_cohol,1709715532146854471,0.00
Al_cohol,1709715537074735100,1.00
Al_cohol,1709715542058546483,1.00
Al_cohol,1709715547020780523,0.00
Al_cohol,1709715552058934684,0.00
Al_cohol,1709715557138096896,1.00
Al_cohol,1709715562143208764,0.00
Al_cohol,1709715567045559205,0.00
Al_cohol,1709715572224693025,1.00
Al_cohol,1709715577212610504,0.00
Al_cohol,1709715582200681467,0.00
Al_cohol,1709715587177214719,1.00
Al_cohol,1709715592256809747,0.00
Al_cohol,1709715597184866130,1.00
Al_cohol,1709715602212790697,0.00
Al_cohol,1709715607194967255,1.00
Al_cohol,1709715612462163488,0.00
Al_cohol,1709715617238717145,0.00
Al_cohol,1709715622332003016,1.00
Al_cohol,1709715627246982544,0.00
Al_cohol,1709715632403833274,1.00
Al_cohol,1709715637326209194,1.00
Al_cohol,1709715642405678953,1.00
Al_cohol,1709715647381134632,1.00
Al_cohol,1709715652494201344,1.00
Al_cohol,1709715657468902742,0.00
Al_cohol,1709715662695820803,1.00
Al_cohol,1709715668194003646,0.00
Al_cohol,1709715673147342066,1.00
Al_cohol,1709715678138161403,1.00
Al_cohol,1709715683147019217,0.00
Al_cohol,1709715688152298485,0.00
Al_cohol,1709715693098278710,0.00
Al_cohol,1709964475880754501,0.00
Al_cohol,1709964475999520011,0.00
Al_cohol,1709964476024632305,1.00
Al_cohol,1709964476110918207,1.00
Al_cohol,1709964476159075460,1.00
Al_cohol,1709964476261996607,0.00
Al_cohol,1709964476449932672,0.00
Al_cohol,1709964476646561930,1.00
Al_cohol,1709964476859121228,1.00
Al_cohol,1709964477049136659,1.00
Al_cohol,1709964477255665356,1.00
Al_cohol,1709964477494092571,1.00
Al_cohol,1709964478132081245,1.00
Al_cohol,1709964478315395817,1.00
Al_cohol,1709964480121281755,1.00
Al_cohol,1709964480151064760,1.00
Al_cohol,1710005337760836190,1.00
Al_cohol,1710005342743962374,1.00
Al_cohol,1710005347768963044,1.00
Al_cohol,1710005356727991099,1.00
Al_cohol,1710005361715688268,0.00
Al_cohol,1710005366711432808,1.00
Al_cohol,1710005371722165399,0.00
Al_cohol,1710005376699971525,1.00
Al_cohol,1710005381716749570,0.00
Al_cohol,1710005386717163488,0.00
Al_cohol,1710005391711586811,0.00
Al_cohol,1710005396728025800,1.00
Al_cohol,1710005401711194452,0.00
Al_cohol,1710005406720069722,0.00
Al_cohol,1710005411722888152,1.00
Al_cohol,1710005416745311961,0.00
Al_cohol,1710005421739722496,0.00
Al_cohol,1710005426739059706,1.00
Al_cohol,1710005431754734522,0.00
Al_cohol,1710005436746813513,1.00
Al_cohol,1710005441746753256,1.00
Al_cohol,1710005446763773130,0.00
Al_cohol,1710005451753008003,1.00
Al_cohol,1710005456778240364,1.00
Al_cohol,1710005461778807851,1.00
Al_cohol,1710005466760526004,0.00
Al_cohol,1710005471749803772,1.00
Al_cohol,1710005476788260881,0.00
Al_cohol,1710005481766807600,1.00
Al_cohol,1710005486763763665,1.00
Al_cohol,1710005491747939663,1.00
Al_cohol,1710005496830039899,1.00
Al_cohol,1710005501769465348,0.00
Al_cohol,1710005506763188370,0.00
Al_cohol,1710005511817232694,0.00
Al_cohol,1710005517157314190,1.00
Al_cohol,1710005522136491482,1.00
Al_cohol,1710005527132223142,0.00
Al_cohol,1710005532135422066,1.00
Al_cohol,1710005537145852991,1.00
Al_cohol,1710005542153777563,0.00
Al_cohol,1710005547160079474,1.00
Al_cohol,1710005552148383570,0.00
Al_cohol,1710005557177926404,1.00
Al_cohol,1710005562151680095,0.00
Al_cohol,1710005567165570127,0.00
Al_cohol,1710005572152205696,1.00
Al_cohol,1710005577213133576,0.00
Al_cohol,1710005582144255735,0.00
Al_cohol,1710005587171380696,0.00
Al_cohol,1710005592175058252,0.00
Al_cohol,1710005597245624128,1.00
Al_cohol,1710005602165982669,0.00
Al_cohol,1710005607176875381,1.00
Al_cohol,1710005612178576096,0.00
Al_cohol,1710005617188741732,0.00
Al_cohol,1710005622223771397,0.00
Al_cohol,1710005627204965514,0.00
Al_cohol,1710005632189706802,0.00
Al_cohol,1710005637235178137,1.00
Al_cohol,1710005642224697988,1.00
Al_cohol,1710005647238580038,1.00
Al_cohol,1710005652219962603,0.00
Al_cohol,1710005657245249382,1.00
Al_cohol,1710005662225395413,0.00
Al_cohol,1710005667227369531,0.00
Al_cohol,1710005672228796394,1.00
Al_cohol,1710005677222127797,1.00
Al_cohol,1710005682222199574,0.00
Al_cohol,1710005687239228200,0.00
Al_cohol,1710005692225617479,1.00
Al_cohol,1710005697288860542,1.00
Al_cohol,1710005702244584770,1.00
Al_cohol,1710005707246208924,0.00
Al_cohol,1710005712238026729,1.00
Al_cohol,1710005717299590475,0.00
Al_cohol,1710005722279391546,0.00
Al_cohol,1710005727281929272,0.00
Al_cohol,1710005732279159434,1.00
Al_cohol,1710005737375143912,1.00
Al_cohol,1710005742294611366,0.00
Al_cohol,1710005747287331669,1.00
Al_cohol,1710005752286996117,1.00
Al_cohol,1710005757359201645,1.00
Al_cohol,1710005762303090476,1.00
Al_cohol,1710005767304691954,0.00
Al_cohol,1710005772299187052,0.00
Al_cohol,1710005777384915295,0.00
Al_cohol,1710005782312459235,1.00
Al_cohol,1710005787328382944,0.00
Al_cohol,1710005792324473234,1.00
Al_cohol,1710005797367228970,0.00
Al_cohol,1710005802341909590,0.00
Al_cohol,1710005807357005365,1.00
Al_cohol,1710005812348627208,1.00
Al_cohol,1710005817386198301,0.00
Al_cohol,1710005822352841834,1.00
Al_cohol,1710005827340257780,0.00
Al_cohol,1710005832347209268,0.00
Al_cohol,1710005837386751198,0.00
Al_cohol,1710005842367881715,0.00
Al_cohol,1710005847363148989,0.00
Al_cohol,1710005852366051065,0.00
Al_cohol,1710005857444728582,0.00
Al_cohol,1710005862379942852,0.00
Al_cohol,1710005867379932132,1.00
Al_cohol,1710005872378026819,0.00
Al_cohol,1710005877461199411,1.00
Al_cohol,1710005882407568571,0.00
Al_cohol,1710005887406503825,1.00
Al_cohol,1710005892428295905,0.00
Al_cohol,1710005897449356821,1.00
Al_cohol,1710005902450814349,0.00
Al_cohol,1710005907447863174,0.00
Al_cohol,1710005912441694332,0.00
Al_cohol,1710005917480482547,1.00
Al_cohol,1710005922444006371,1.00
Al_cohol,1710005927446192065,0.00
Al_cohol,1710005932441308592,1.00
Al_cohol,1710005937501476585,0.00
Al_cohol,1710005942446832665,1.00
Al_cohol,1710005947449634819,1.00
Al_cohol,1710005952449016750,0.00
Al_cohol,1710005957490858819,1.00
Al_cohol,1710005962451885309,1.00
Al_cohol,1710005967466947989,1.00
Al_cohol,1710005972454261623,0.00
Al_cohol,1710005977491223805,1.00
Al_cohol,1710005982468510697,0.00
Al_cohol,1710005987469019665,0.00
Al_cohol,1710005992475504156,1.00
Al_cohol,1710005997520605149,1.00
Al_cohol,1710006002507263762,0.00
Al_cohol,1710006007504382412,1.00
Al_cohol,1710006012504651592,1.00
Al_cohol,1710006017555241399,1.00
Al_cohol,1710006022543646128,1.00
Al_cohol,1710006027547768790,1.00
Al_cohol,1710006032544057280,1.00
Al_cohol,1710006037558359476,0.00
Al_cohol,1710006042534480415,1.00
Al_cohol,1710006047552297166,1.00
Al_cohol,1710006052555318465,0.00
Al_cohol,1710006057551225586,1.00
Al_cohol,1710006062556395609,1.00
Al_cohol,1710006067584652809,0.00
Al_cohol,1710006072557949692,1.00
Al_cohol,1710006077558709465,0.00
Al_cohol,1710006082558684517,1.00
Al_cohol,1710006087560544578,0.00
Al_cohol,1710006092560450233,1.00
Al_cohol,1710006097612031561,0.00
Al_cohol,1710006102596275528,0.00
Al_cohol,1710006107593976702,1.00
Al_cohol,1710006112595134285,1.00
Al_cohol,1710006117622126168,1.00
Al_cohol,1710006122617946921,0.00
Al_cohol,1710006127641765821,0.00
Al_cohol,1710006132624045915,0.00
Al_cohol,1710006137626865745,1.00
Al_cohol,1710006142622509777,0.00
Al_cohol,1710006147625501974,1.00
Al_cohol,1710006152628107048,0.00
Al_cohol,1710006157667913415,0.00
Al_cohol,1710006162619955193,1.00
Al_cohol,1710006167622298167,1.00
Al_cohol,1710006172629323740,1.00
Al_cohol,1710006177610358057,0.00
Al_cohol,1710006182619279061,1.00
Al_cohol,1710006187614168144,1.00
Al_cohol,1710006192616291327,1.00
Al_cohol,1710006197644471880,1.00
Al_cohol,1710006202636588449,0.00
Al_cohol,1710006207638520776,1.00
Al_cohol,1710006212660547056,1.00
Al_cohol,1710006217638772398,0.00
Al_cohol,1710006222640562357,0.00
Al_cohol,1710006227668447237,1.00
Al_cohol,1710006232654292944,1.00
Al_cohol,1710006237678534677,1.00
Al_cohol,1710006242660071873,1.00
Al_cohol,1710006247674094646,0.00
Al_cohol,1710006252667210361,0.00
Al_cohol,1710006257719407190,0.00
Al_cohol,1710006262676337103,1.00
Al_cohol,1710006267696174107,1.00
Al_cohol,1710006272675029952,1.00
Al_cohol,1710006277673560321,0.00
Al_cohol,1710006282690214805,0.00
Al_cohol,1710006287687038528,1.00
Al_cohol,1710006292695888728,1.00
Al_cohol,1710006297693221005,0.00
Al_cohol,1710006302694767024,1.00
Al_cohol,1710006307690312392,0.00
Al_cohol,1710006312713891684,1.00
Al_cohol,1710006317709554928,1.00
Al_cohol,1710006322712892737,0.00
Al_cohol,1710006327710285051,1.00
Al_cohol,1710006332731580416,0.00
Al_cohol,1710006337726069521,1.00
Al_cohol,1710006342724413932,0.00
Al_cohol,1710006347716019464,1.00
Al_cohol,1710006352721610893,1.00
Al_cohol,1710006357714936691,1.00
Al_cohol,1710006362722770154,0.00
Al_cohol,1710006367717917414,0.00
Al_cohol,1710006372725361618,0.00
Al_cohol,1710006377712895267,1.00
Al_cohol,1710006382733190740,1.00
Al_cohol,1710006387731453321,0.00
Al_cohol,1710006392722561973,1.00
Al_cohol,1710006397728203602,0.00
Al_cohol,1710006402728741554,1.00
Al_cohol,1710006407723406873,1.00
Al_cohol,1710006412726826491,1.00
Al_cohol,1710006417731901160,0.00
Al_cohol,1710006422736394845,0.00
Al_cohol,1710006427735049855,1.00
Al_cohol,1710006432759366035,0.00
Al_cohol,1710006437735130712,0.00
Al_cohol,1710006442736546402,0.00
Al_cohol,1710006447734488721,0.00
Al_cohol,1710006452747923129,0.00
Al_cohol,1710006457756724066,0.00
Al_cohol,1710006462773961021,1.00
Al_cohol,1710006467751912118,1.00
Al_cohol,1710006472784377362,1.00
Al_cohol,1710006477758395875,1.00
Al_cohol,1710006482751632557,1.00
Al_cohol,1710006487773760658,0.00
Al_cohol,1710006492774154354,0.00
Al_cohol,1710006497786352337,1.00
Al_cohol,1710006502775681179,0.00
Al_cohol,1710006507810216387,1.00
Al_cohol,1710006512797634668,0.00
Al_cohol,1710006517783365875,0.00
Al_cohol,1710006522806119151,0.00
Al_cohol,1710006527821072090,1.00
Al_cohol,1710006532787127431,0.00
Al_cohol,1710006537817554127,1.00
Al_cohol,1710006542794267668,0.00
Al_cohol,1710006547793664367,1.00
Al_cohol,1710006552795145071,1.00
Al_cohol,1710006557794506618,0.00
Al_cohol,1710006562802863034,1.00
Al_cohol,1710006567790759519,0.00
Al_cohol,1710006572798144797,1.00
Al_cohol,1710006577811305162,1.00
Al_cohol,1710006582818112634,0.00
Al_cohol,1710006587808149798,0.00
Al_cohol,1710006592854892977,1.00
Al_cohol,1710006597826628069,0.00
Al_cohol,1710006602831194775,0.00
Al_cohol,1710006607827690624,1.00
Al_cohol,1710006612830439736,0.00
Al_cohol,1710006617840238982,1.00
Al_cohol,1710006622838129624,1.00
Al_cohol,1710006627845467060,1.00
Al_cohol,1710006632841198650,1.00
Al_cohol,1710006637841552518,0.00
Al_cohol,1710006642839741187,1.00
Al_cohol,1710006647834604712,1.00
Al_cohol,1710006652834096088,1.00
Al_cohol,1710006657861334875,1.00
Al_cohol,1710006662849989779,1.00
Al_cohol,1710006667857879518,0.00
Al_cohol,1710006672853384403,0.00
Al_cohol,1710006677849726683,0.00
Al_cohol,1710006682849134110,1.00
Al_cohol,1710006687859912544,0.00
Al_cohol,1710006692847288659,0.00
Al_cohol,1710006697857286681,1.00
Al_cohol,1710006702857741506,1.00
Al_cohol,1710006707850933024,1.00
Al_cohol,1710006712860672821,1.00
Al_cohol,1710006717869014292,0.00
Al_cohol,1710006722888901038,0.00
Al_cohol,1710006727870477494,1.00
Al_cohol,1710006732882662653,0.00
Al_cohol,1710006737882145043,1.00
Al_cohol,1710006742883533625,0.00
Al_cohol,1710006747886624130,1.00
Al_cohol,1710006752874471136,1.00
Al_cohol,1710006757878185332,0.00
Al_cohol,1710006762893589037,1.00
Al_cohol,1710006767889239812,0.00
Al_cohol,1710006772885241647,1.00
Al_cohol,1710006777905082414,0.00
Al_cohol,1710006782900512000,1.00
Al_cohol,1710006787900038545,0.00
Al_cohol,1710006792892143238,1.00
Al_cohol,1710006797894255827,0.00
Al_cohol,1710006802886718921,0.00
Al_cohol,1710006807889389020,0.00
Al_cohol,1710006812983785302,0.00
Al_cohol,1710006817893920748,0.00
Al_cohol,1710006822896732313,1.00
Al_cohol,1710006827890368377,1.00
Al_cohol,1710006832892205778,0.00
Al_cohol,1710006837896727839,1.00
Al_cohol,1710006842898227469,1.00
Al_cohol,1710006847928262698,0.00
Al_cohol,1710006852896327518,0.00
Al_cohol,1710006857905099505,1.00
Al_cohol,1710006862930402755,1.00
Al_cohol,1710006867914386934,1.00
Al_cohol,1710006872910707404,0.00
Al_cohol,1710006877910047569,1.00
Al_cohol,1710006882926941120,1.00
Al_cohol,1710006887928101902,1.00
Al_cohol,1710006892937964988,1.00
Al_cohol,1710006897933685496,1.00
Al_cohol,1710006902933068916,0.00
Al_cohol,1710006907932889176,0.00
Al_cohol,1710006912940324294,1.00
Al_cohol,1710006917932364074,1.00
Al_cohol,1710006922950208107,1.00
Al_cohol,1710006927985765931,1.00
Al_cohol,1710006932957132571,0.00
Al_cohol,1710006937938476803,1.00
Al_cohol,1710006942933684536,1.00
Al_cohol,1710006947981183671,0.00
Al_cohol,1710006952931614863,0.00
Al_cohol,1710006957936016245,0.00
Al_cohol,1710006962941616059,1.00
Al_cohol,1710006967933218004,0.00
Al_cohol,1710006972954430677,0.00
Al_cohol,1710006977947517661,1.00
Al_cohol,1710006982952506902,1.00
Al_cohol,1710006987958383423,1.00
Al_cohol,1710006992963590151,0.00
Al_cohol,1710006998005025685,1.00
Al_cohol,1710007002955657406,1.00
Al_cohol,1710007007960482703,1.00
Al_cohol,1710007012961075203,0.00
Al_cohol,1710007017961465140,1.00
Al_cohol,1710007022956660200,0.00
Al_cohol,1710007027968429091,1.00
Al_cohol,1710007033007029869,1.00
Al_cohol,1710007037968759109,0.00
Al_cohol,1710007042975114282,1.00
Al_cohol,1710007047977402949,0.00
Al_cohol,1710007052981780434,0.00
Al_cohol,1710007057985639148,0.00
Al_cohol,1710007062981066642,0.00
Al_cohol,1710007067984943376,1.00
Al_cohol,1710007072992456725,1.00
Al_cohol,1710007078005772977,1.00
Al_cohol,1710007083005268142,0.00
Al_cohol,1710007087996643222,0.00
Al_cohol,1710007092995668897,1.00
Al_cohol,1710007098024142267,1.00
Al_cohol,1710007103024185731,1.00
Al_cohol,1710007108019220127,0.00
Al_cohol,1710007113033461865,1.00
Al_cohol,1710007118025616358,1.00
Al_cohol,1710007123049083377,0.00
Al_cohol,1710007128023559357,1.00
Al_cohol,1710007133034597880,0.00
Al_cohol,1710007138040783629,1.00
Al_cohol,1710007143035861537,1.00
Al_cohol,1710007148062096397,0.00
Al_cohol,1710007153064722189,1.00
Al_cohol,1710007158061402291,1.00
Al_cohol,1710007163070841173,1.00
Al_cohol,1710007168079240221,1.00
Al_cohol,1710007173071999676,1.00
Al_cohol,1710007178087881754,0.00
Al_cohol,1710007183094524354,1.00
Al_cohol,1710007188079101720,1.00
Al_cohol,1710007193092465474,0.00
Al_cohol,1710007198087374385,0.00
Al_cohol,1710007203073931726,0.00
Al_cohol,1710007208085902610,1.00
Al_cohol,1710007213093531273,0.00
Al_cohol,1710007218094333405,0.00
Al_cohol,1710007223091107532,0.00
Al_cohol,1710007228139644839,1.00
Al_cohol,1710007233093537787,0.00
Al_cohol,1710007238126251988,1.00
Al_cohol,1710007243115958819,0.00
Al_cohol,1710007248118696031,0.00
Al_cohol,1710007253105636757,0.00
Al_cohol,1710007258115760669,1.00
Al_cohol,1710007263110281789,0.00
Al_cohol,1710007268128148438,0.00
Al_cohol,1710007273118467672,1.00
Al_cohol,1710007278116748718,1.00
Al_cohol,1710007283125734424,0.00
Al_cohol,1710007288112048414,1.00
Al_cohol,1710007293125367597,0.00
Al_cohol,1710007298152688505,1.00
Al_cohol,1710007303129765240,1.00
Al_cohol,1710007308127535172,1.00
Al_cohol,1710007313149530258,0.00
Al_cohol,1710007318153934219,0.00
Al_cohol,1710007323157233369,1.00
Al_cohol,1710007328141056816,1.00
Al_cohol,1710007333159767652,1.00
Al_cohol,1710007338150114863,0.00
Al_cohol,1710007343186039664,1.00
Al_cohol,1710007348173792143,0.00
Al_cohol,1710007353176283055,0.00
Al_cohol,1710007358169990701,0.00
Al_cohol,1710007363183191337,1.00
Al_cohol,1710007368173843572,1.00
Al_cohol,1710007373170571313,1.00
Al_cohol,1710007378169417448,1.00
Al_cohol,1710007383190044683,1.00
Al_cohol,1710007388186344511,1.00
Al_cohol,1710007393184375492,1.00
Al_cohol,1710007398173332214,0.00
Al_cohol,1710007403186599240,1.00
Al_cohol,1710007408190638621,1.00
Al_cohol,1710007413174951451,1.00
Al_cohol,1710007418183861875,0.00
Al_cohol,1710007423185552089,1.00
Al_cohol,1710007428203731760,1.00
Al_cohol,1710007433192658782,1.00
Al_cohol,1710007438183074920,1.00
Al_cohol,1710007443188130629,1.00
Al_cohol,1710007448193121712,1.00
Al_cohol,1710007453261450138,1.00
Al_cohol,1710007458186528415,0.00
Al_cohol,1710007463194046646,0.00
Al_cohol,1710007468191811912,1.00
Al_cohol,1710007473193238156,0.00
Al_cohol,1710007478203582225,1.00
Al_cohol,1710007483194797229,0.00
Al_cohol,1710007488193209441,0.00
Al_cohol,1710007493194548622,1.00
Al_cohol,1710007498201564810,0.00
Al_cohol,1710007503193796335,0.00
Al_cohol,1710007508200654144,1.00
Al_cohol,1710007513209958036,1.00
Al_cohol,1710007518204429869,1.00
Al_cohol,1710007523202200540,1.00
Al_cohol,1710007528216964565,0.00
Al_cohol,1710007533226033827,0.00
Al_cohol,1710007538244799968,0.00
Al_cohol,1710007543215393115,1.00
Al_cohol,1710007548203961641,0.00
Al_cohol,1710007553231131435,0.00
Al_cohol,1710007558211978796,1.00
Al_cohol,1710007563225359589,0.00
Al_cohol,1710007568219236724,1.00
Al_cohol,1710007573239190083,0.00
Al_cohol,1710007578239689208,0.00
Al_cohol,1710007583254273938,0.00
Al_cohol,1710007588271983804,1.00
Al_cohol,1710007593239895779,0.00
Al_cohol,1710007598279440008,0.00
Al_cohol,1710007603256453019,0.00
Al_cohol,1710007608251144324,0.00
Al_cohol,1710007613272885232,1.00
Al_cohol,1710007618266083924,0.00
Al_cohol,1710007623276019560,1.00
Al_cohol,1710007628271150569,0.00
Al_cohol,1710007633280888271,0.00
Al_cohol,1710007638272942870,0.00
Al_cohol,1710007643258617489,1.00
Al_cohol,1710007648266348243,0.00
Al_cohol,1710007653272228839,1.00
Al_cohol,1710007658273533611,0.00
Al_cohol,1710007663287528677,1.00
Al_cohol,1710007668273220374,1.00
Al_cohol,1710007673275105472,1.00
Al_cohol,1710007678281391891,1.00
Al_cohol,1710007683283622587,1.00
Al_cohol,1710007688342129727,0.00
Al_cohol,1710007693278638720,0.00
Al_cohol,1710007698297325131,0.00
Al_cohol,1710007703301366699,1.00
Al_cohol,1710007708292952841,1.00
Al_cohol,1710007713311715509,1.00
Al_cohol,1710007718306178950,0.00
Al_cohol,1710007723284240001,1.00
Al_cohol,1710007728292393086,1.00
Al_cohol,1710007733293786862,1.00
Al_cohol,1710007738296030982,1.00
Al_cohol,1710007743288650544,0.00
Al_cohol,1710007748299698911,0.00
Al_cohol,1710007753295092175,1.00
Al_cohol,1710007758312677142,0.00
Al_cohol,1710007763301658574,0.00
Al_cohol,1710007768318732725,1.00
Al_cohol,1710007773324355918,1.00
Al_cohol,1710007778314884785,1.00
Al_cohol,1710007783314903901,0.00
Al_cohol,1710007788331092507,1.00
Al_cohol,1710007793315618787,0.00
Al_cohol,1710007798320194331,0.00
Al_cohol,1710007803315931924,1.00
Al_cohol,1710007808320869975,1.00
Al_cohol,1710007813315447270,1.00
Al_cohol,1710007818318234297,1.00
Al_cohol,1710007823312535089,1.00
Al_cohol,1710007828318030496,0.00
Al_cohol,1710007833317178981,1.00
Al_cohol,1710007838347134181,0.00
Al_cohol,1710007844074923555,1.00
Al_cohol,1710007849053031754,0.00
Al_cohol,1710007854047530532,1.00
Al_cohol,1710007859055922559,1.00
Al_cohol,1710007864055544651,1.00
Al_cohol,1710007869051022258,1.00
Al_cohol,1710007874055318341,1.00
Al_cohol,1710007879062902823,0.00
Al_cohol,1710007884054475422,1.00
Al_cohol,1710007889054600769,1.00
Al_cohol,1710007894056391552,1.00
Al_cohol,1710007899055826901,1.00
Al_cohol,1710007904068300240,0.00
Al_cohol,1710007909065780180,0.00
Al_cohol,1710007914066110548,0.00
Al_cohol,1710007919070802120,1.00
Al_cohol,1710007924102714692,0.00
Al_cohol,1710007929087388587,1.00
Al_cohol,1710007934087885197,1.00
Al_cohol,1710007939085248668,0.00
Al_cohol,1710007944083336325,0.00
Al_cohol,1710007949086307161,1.00
Al_cohol,1710007954095016381,1.00
Al_cohol,1710007959112962250,0.00
Al_cohol,1710007964159516196,0.00
Al_cohol,1710007969109070478,1.00
Al_cohol,1710007974106813324,1.00
Al_cohol,1710007979104076454,1.00
Al_cohol,1710007984176432304,1.00
Al_cohol,1710007989141611032,0.00
Al_cohol,1710007994149024235,1.00
Al_cohol,1710007999154601581,0.00
Al_cohol,1710008004217023757,0.00
Al_cohol,1710008009194844128,0.00
Al_cohol,1710008014214396581,0.00
Al_cohol,1710008019182130785,1.00
Al_cohol,1710008024192800295,0.00
Al_cohol,1710008029185005997,1.00
Al_cohol,1710008034197276373,0.00
Al_cohol,1710008039191906635,0.00
Al_cohol,1710008044199647798,1.00
Al_cohol,1710008049182638200,1.00
Al_cohol,1710008054238472999,0.00
Al_cohol,1710008059203459087,1.00
Al_cohol,1710008064191824677,1.00
Al_cohol,1710008069189822694,1.00
Al_cohol,1710008074190696913,1.00
Al_cohol,1710008079197859562,0.00
Al_cohol,1710008084209287992,1.00
Al_cohol,1710008089190715628,1.00
Al_cohol,1710008094191748564,1.00
Al_cohol,1710008099190887619,0.00
Al_cohol,1710008104226775911,1.00
Al_cohol,1710008109219071903,0.00
Al_cohol,1710008114204201901,0.00
Al_cohol,1710008119203615709,0.00
Al_cohol,1710008124247154400,0.00
Al_cohol,1710008129227214572,1.00
Al_cohol,1710008134241201441,1.00
Al_cohol,1710008139232214516,1.00
Al_cohol,1710008144241331697,0.00
Al_cohol,1710008149230071219,0.00
Al_cohol,1710008154236168861,0.00
Al_cohol,1710008159233585513,0.00
Al_cohol,1710008164251372824,1.00
Al_cohol,1710008169231756191,1.00
Al_cohol,1710008174242955747,0.00
Al_cohol,1710008179236989764,1.00
Al_cohol,1710008184338170174,0.00
Al_cohol,1710008189243648077,1.00
Al_cohol,1710008194245410752,1.00
Al_cohol,1710008199236420620,0.00
Al_cohol,1710008204272486045,1.00
Al_cohol,1710008209290009112,1.00
Al_cohol,1710008214269853287,0.00
Al_cohol,1710008219263914136,1.00
Al_cohol,1710008224271878117,0.00
Al_cohol,1710008229266592792,0.00
Al_cohol,1710008234318014329,1.00
Al_cohol,1710008239276346212,1.00
Al_cohol,1710008244273249302,1.00
Al_cohol,1710008249268144549,0.00
Al_cohol,1710008254271619825,0.00
Al_cohol,1710008259315749530,0.00
Al_cohol,1710008264305737439,0.00
Al_cohol,1710008269279211990,1.00
Al_cohol,1710008274275182503,1.00
Al_cohol,1710008279284583286,0.00
Al_cohol,1710008284336668801,0.00
Al_cohol,1710008289291500561,0.00
Al_cohol,1710008294291634906,1.00
Al_cohol,1710008299291424525,1.00
Al_cohol,1710008304334713457,1.00
Al_cohol,1710008309358766229,0.00
Al_cohol,1710008314345331562,1.00
Al_cohol,1710008319332569768,1.00
Al_cohol,1710008324345316162,0.00
Al_cohol,1710008329324817754,0.00
Al_cohol,1710008334402918539,1.00
Al_cohol,1710008339334868993,1.00
Al_cohol,1710008344350871302,0.00
Al_cohol,1710008349332049232,1.00
Al_cohol,1710008354346997244,0.00
Al_cohol,1710008359344523358,1.00
Al_cohol,1710008364371192384,1.00
Al_cohol,1710008369348552090,1.00
Al_cohol,1710008374350391394,1.00
Al_cohol,1710008379355901735,1.00
Al_cohol,1710008384386262870,1.00
Al_cohol,1710008389362477151,1.00
Al_cohol,1710008394366005237,1.00
Al_cohol,1710008399362421122,1.00
Al_cohol,1710008404392335423,1.00
Al_cohol,1710008409379611729,1.00
Al_cohol,1710008414370974433,1.00
Al_cohol,1710008419375137564,1.00
Al_cohol,1710008424381935381,0.00
Al_cohol,1710008429376340079,1.00
Al_cohol,1710008434384237962,0.00
Al_cohol,1710008439396621720,0.00
Al_cohol,1710008444398171417,0.00
Al_cohol,1710008449385802272,0.00
Al_cohol,1710008454386963810,1.00
Al_cohol,1710008459393253617,1.00
Al_cohol,1710008464400788324,1.00
Al_cohol,1710008469387953329,0.00
Al_cohol,1710008474392580981,1.00
Al_cohol,1710008479396647133,0.00
Al_cohol,1710008484493506877,1.00
Al_cohol,1710008489418782581,1.00
Al_cohol,1710008494429461595,1.00
Al_cohol,1710008499412604269,0.00
Al_cohol,1710008504427536354,1.00
Al_cohol,1710008509427297050,0.00
Al_cohol,1710008514422735583,0.00
Al_cohol,1710008519430230534,1.00
Al_cohol,1710008524423404456,1.00
Al_cohol,1710008529418883063,0.00
Al_cohol,1710008534425330332,1.00
Al_cohol,1710008539419081565,0.00
Al_cohol,1710008544521417475,1.00
Al_cohol,1710008549474969613,1.00
Al_cohol,1710008554481878054,0.00
Al_cohol,1710008559469843506,0.00
Al_cohol,1710008564510825210,0.00
Al_cohol,1710008569482120430,1.00
Al_cohol,1710008574504865919,1.00
Al_cohol,1710008579475002094,0.00
Al_cohol,1710008584555647001,1.00
Al_cohol,1710008589490494528,1.00
Al_cohol,1710008594488593111,1.00
Al_cohol,1710008599486996804,0.00
Al_cohol,1710008604573662599,0.00
Al_cohol,1710008609496133638,1.00
Al_cohol,1710008614507316517,1.00
Al_cohol,1710008619488831865,1.00
Al_cohol,1710008624544933849,1.00
Al_cohol,1710008629516779351,1.00
Al_cohol,1710008634519310935,1.00
Al_cohol,1710008639514811252,0.00
Al_cohol,1710008644571439820,0.00
Al_cohol,1710008649557145916,0.00
Al_cohol,1710008654588332202,0.00
Al_cohol,1710008659561968670,0.00
Al_cohol,1710008664613269523,1.00
Al_cohol,1710008669562538651,1.00
