name,time,heat,hum,temp
Baby_Room_Conditions,1709328468710129079,19.94,51,20.5
Baby_Room_Conditions,1709328472714049266,19.94,51,20.5
Baby_Room_Conditions,1709328559695494804,21.06,52,21.5
Baby_Room_Conditions,1709328563475601036,19.96,52,20.5
Baby_Room_Conditions,1709328567477471415,19.96,52,20.5
Baby_Room_Conditions,1709328571471550608,19.96,52,20.5
Baby_Room_Conditions,1709328575482334944,19.94,51,20.5
Baby_Room_Conditions,1709328579477691845,19.94,51,20.5
Baby_Room_Conditions,1709328583478016786,19.94,51,20.5
Baby_Room_Conditions,1709328587478551468,19.94,51,20.5
Baby_Room_Conditions,1709328591477669860,19.94,51,20.5
Baby_Room_Conditions,1709328595480700985,19.94,51,20.5
Baby_Room_Conditions,1709328599473387549,19.94,51,20.5
Baby_Room_Conditions,1709328603478160849,21.06,52,21.5
Baby_Room_Conditions,1709328607479302039,19.94,51,20.5
Baby_Room_Conditions,1709328611477511476,19.94,51,20.5
Baby_Room_Conditions,1709328615478318704,19.94,51,20.5
Baby_Room_Conditions,1709328619478722651,19.94,51,20.5
Baby_Room_Conditions,1709328623480024659,19.94,51,20.5
Baby_Room_Conditions,1709328627481416453,19.94,51,20.5
Baby_Room_Conditions,1709328631474423716,19.94,51,20.5
Baby_Room_Conditions,1709328635482264255,19.94,51,20.5
Baby_Room_Conditions,1709328639481344586,19.94,51,20.5
Baby_Room_Conditions,1709328643482012503,19.94,51,20.5
Baby_Room_Conditions,1709328647481247555,19.94,51,20.5
Baby_Room_Conditions,1709328651474546232,19.94,51,20.5
Baby_Room_Conditions,1709328655481261005,19.94,51,20.5
Baby_Room_Conditions,1709328659486322861,19.94,51,20.5
Baby_Room_Conditions,1709328663482291173,19.94,51,20.5
Baby_Room_Conditions,1709328667483229543,19.94,51,20.5
Baby_Room_Conditions,1709328671494071374,19.94,51,20.5
Baby_Room_Conditions,1709328675488438406,19.94,51,20.5
Baby_Room_Conditions,1709328679489372932,21.06,52,21.5
Baby_Room_Conditions,1709328683494457050,19.94,51,20.5
Baby_Room_Conditions,1709328687499838910,19.94,51,20.5
Baby_Room_Conditions,1709328691490389601,19.94,51,20.5
Baby_Room_Conditions,1709328695503265857,19.94,51,20.5
Baby_Room_Conditions,1709328699500179543,19.94,51,20.5
Baby_Room_Conditions,1709328703500530636,19.94,51,20.5
Baby_Room_Conditions,1709328707502833050,19.94,51,20.5
Baby_Room_Conditions,1709328711503021083,21.06,52,21.5
Baby_Room_Conditions,1709328715511989559,19.94,51,20.5
Baby_Room_Conditions,1709328719508439189,21.06,52,21.5
Baby_Room_Conditions,1709328723504524267,19.94,51,20.5
Baby_Room_Conditions,1709328727511246754,21.06,52,21.5
Baby_Room_Conditions,1709328731508855734,21.06,52,21.5
Baby_Room_Conditions,1709328735519091016,21.06,52,21.5
Baby_Room_Conditions,1709328739513736841,21.06,52,21.5
Baby_Room_Conditions,1709328743515105150,21.06,52,21.5
Baby_Room_Conditions,1709328747518570347,21.06,52,21.5
Baby_Room_Conditions,1709328751530190310,21.06,52,21.5
Baby_Room_Conditions,1709328755533846182,21.06,52,21.5
Baby_Room_Conditions,1709328759527650368,21.06,52,21.5
Baby_Room_Conditions,1709328763528459066,21.06,52,21.5
Baby_Room_Conditions,1709328767530421322,21.06,52,21.5
Baby_Room_Conditions,1709328771526859103,21.06,52,21.5
Baby_Room_Conditions,1709328775536171930,21.06,52,21.5
Baby_Room_Conditions,1709328779539763148,21.06,52,21.5
Baby_Room_Conditions,1709328783529530096,21.06,52,21.5
Baby_Room_Conditions,1709328787536072587,21.06,52,21.5
Baby_Room_Conditions,1709328791535917795,21.06,52,21.5
Baby_Room_Conditions,1709328795546591185,21.06,52,21.5
Baby_Room_Conditions,1709328799534664731,21.06,52,21.5
Baby_Room_Conditions,1709328803546075549,21.06,52,21.5
Baby_Room_Conditions,1709328807546662023,21.06,52,21.5
Baby_Room_Conditions,1709328811558096418,21.06,52,21.5
Baby_Room_Conditions,1709328815553384885,21.06,52,21.5
Baby_Room_Conditions,1709328819553491619,21.06,52,21.5
Baby_Room_Conditions,1709328823552659573,21.06,52,21.5
Baby_Room_Conditions,1709328827556392306,21.06,52,21.5
Baby_Room_Conditions,1709328831552620931,21.06,52,21.5
Baby_Room_Conditions,1709328835562468604,21.06,52,21.5
Baby_Room_Conditions,1709328839559589386,21.06,52,21.5
Baby_Room_Conditions,1709328843563764305,21.06,52,21.5
Baby_Room_Conditions,1709328847567550438,21.06,52,21.5
Baby_Room_Conditions,1709328851557101040,21.06,52,21.5
Baby_Room_Conditions,1709328855573661600,21.04,51,21.5
Baby_Room_Conditions,1709328859571560353,21.04,51,21.5
Baby_Room_Conditions,1709328863574757523,21.04,51,21.5
Baby_Room_Conditions,1709328867571908539,21.04,51,21.5
Baby_Room_Conditions,1709328871574904896,21.04,51,21.5
Baby_Room_Conditions,1709328875587335738,21.04,51,21.5
Baby_Room_Conditions,1709328879573556687,21.04,51,21.5
Baby_Room_Conditions,1709328883586979103,21.04,51,21.5
Baby_Room_Conditions,1709328887586424575,21.06,52,21.5
Baby_Room_Conditions,1709328891583653192,21.04,51,21.5
Baby_Room_Conditions,1709328895599647698,21.04,51,21.5
Baby_Room_Conditions,1709328899592767183,21.04,51,21.5
Baby_Room_Conditions,1709328903605115993,21.04,51,21.5
Baby_Room_Conditions,1709328907606270443,21.04,51,21.5
Baby_Room_Conditions,1709328911605499233,21.04,51,21.5
Baby_Room_Conditions,1709328915616366242,21.04,51,21.5
Baby_Room_Conditions,1709328919620663709,1.770088614386913e+37,6.779062778503071e+38,21.5
Baby_Room_Conditions,1709328923621764843,21.04,51,21.5
Baby_Room_Conditions,1709328927620349484,21.04,51,21.5
Baby_Room_Conditions,1709328931629283757,21.04,51,21.5
Baby_Room_Conditions,1709328935630862083,21.04,51,21.5
Baby_Room_Conditions,1709328939623890094,21.04,51,21.5
Baby_Room_Conditions,1709328943622631043,-7.684047460884767e+149,6.805646932770577e+38,6.8055434924815986e+38
Baby_Room_Conditions,1709328947625765093,21.04,51,21.5
