name,time,LPG
L_PG,1710005426735714720,0.00
L_PG,1710005431750508602,1.00
L_PG,1710005436745123677,1.00
L_PG,1710005441745205293,1.00
L_PG,1710005446762542822,0.00
L_PG,1710005451749976609,2.00
L_PG,1710005456774951471,1.00
L_PG,1710005461776843328,1.00
L_PG,1710005466758081170,1.00
L_PG,1710005471748213466,1.00
L_PG,1710005476785160476,2.00
L_PG,1710005481768168324,2.00
L_PG,1710005486763355438,1.00
L_PG,1710005491747840861,1.00
L_PG,1710005496828145896,1.00
L_PG,1710005501767688584,1.00
L_PG,1710005506763188422,0.00
L_PG,1710005511817040819,2.00
L_PG,1710005517156036330,1.00
L_PG,1710005522134993727,1.00
L_PG,1710005527131439030,0.00
L_PG,1710005532134978839,1.00
L_PG,1710005537144770287,1.00
L_PG,1710005542149776067,1.00
L_PG,1710005547156780215,1.00
L_PG,1710005552146328160,0.00
L_PG,1710005557173003453,1.00
L_PG,1710005562149532394,0.00
L_PG,1710005567164218413,1.00
L_PG,1710005572150994347,1.00
L_PG,1710005577211969154,1.00
L_PG,1710005582144248808,1.00
L_PG,1710005587169808305,0.00
L_PG,1710005592173315654,2.00
L_PG,1710005597243953509,1.00
L_PG,1710005602164302310,2.00
L_PG,1710005607174769034,0.00
L_PG,1710005612178388545,2.00
L_PG,1710005617187244237,1.00
L_PG,1710005622221376457,1.00
L_PG,1710005627201642765,0.00
L_PG,1710005632190179561,1.00
L_PG,1710005637234409182,1.00
L_PG,1710005642224169240,1.00
L_PG,1710005647236555045,1.00
L_PG,1710005652219070471,1.00
L_PG,1710005657243951313,0.00
L_PG,1710005662221800060,0.00
L_PG,1710005667226457815,0.00
L_PG,1710005672226584422,1.00
L_PG,1710005677220864885,1.00
L_PG,1710005682220332184,0.00
L_PG,1710005687238263360,2.00
L_PG,1710005692224421285,0.00
L_PG,1710005697287001850,1.00
L_PG,1710005702243156962,2.00
L_PG,1710005707245192938,2.00
L_PG,1710005712235984653,0.00
L_PG,1710005717297629180,1.00
L_PG,1710005722274944685,1.00
L_PG,1710005727280162612,2.00
L_PG,1710005732279166257,2.00
L_PG,1710005737376077294,1.00
L_PG,1710005742291561534,1.00
L_PG,1710005747286067820,1.00
L_PG,1710005752285231280,0.00
L_PG,1710005757358273576,1.00
L_PG,1710005762301430847,0.00
L_PG,1710005767301153634,1.00
L_PG,1710005772298215024,1.00
L_PG,1710005777381930358,1.00
L_PG,1710005782310880751,2.00
L_PG,1710005787329543513,0.00
L_PG,1710005792325749687,0.00
L_PG,1710005797361430606,2.00
L_PG,1710005802340531418,1.00
L_PG,1710005807355529537,0.00
L_PG,1710005812344880191,2.00
L_PG,1710005817384990545,1.00
L_PG,1710005822351281788,1.00
L_PG,1710005827338521328,2.00
L_PG,1710005832345215629,0.00
L_PG,1710005837380342680,1.00
L_PG,1710005842368081506,0.00
L_PG,1710005847359397128,1.00
L_PG,1710005852364074927,0.00
L_PG,1710005857438271157,2.00
L_PG,1710005862378309525,0.00
L_PG,1710005867376947143,0.00
L_PG,1710005872377642654,1.00
L_PG,1710005877460344414,1.00
L_PG,1710005882405136601,1.00
L_PG,1710005887403157587,0.00
L_PG,1710005892430468813,1.00
L_PG,1710005897448970520,0.00
L_PG,1710005902444740048,2.00
L_PG,1710005907445922816,1.00
L_PG,1710005912440888866,2.00
L_PG,1710005917478493700,1.00
L_PG,1710005922442292314,1.00
L_PG,1710005927444897069,2.00
L_PG,1710005932442855202,1.00
L_PG,1710005937504207930,2.00
L_PG,1710005942446685947,1.00
L_PG,1710005947447552118,0.00
L_PG,1710005952449934612,0.00
L_PG,1710005957488768722,1.00
L_PG,1710005962451495415,1.00
L_PG,1710005967463801698,2.00
L_PG,1710005972452981888,0.00
L_PG,1710005977489425634,0.00
L_PG,1710005982466746119,1.00
L_PG,1710005987466123686,0.00
L_PG,1710005992474558743,0.00
L_PG,1710005997519533903,2.00
L_PG,1710006002505151374,1.00
L_PG,1710006007503136635,1.00
L_PG,1710006012502731338,2.00
L_PG,1710006017556174312,1.00
L_PG,1710006022540542597,1.00
L_PG,1710006027546533638,1.00
L_PG,1710006032544056447,1.00
L_PG,1710006037559753950,1.00
L_PG,1710006042533332294,0.00
L_PG,1710006047552297114,0.00
L_PG,1710006052553623627,0.00
L_PG,1710006057548573460,1.00
L_PG,1710006062554660563,2.00
L_PG,1710006067575015237,2.00
L_PG,1710006072557888754,0.00
L_PG,1710006077557346553,1.00
L_PG,1710006082555545465,0.00
L_PG,1710006087557551515,2.00
L_PG,1710006092560301171,1.00
L_PG,1710006097610670159,2.00
L_PG,1710006102594954126,2.00
L_PG,1710006107590651817,2.00
L_PG,1710006112592701793,1.00
L_PG,1710006117621108620,1.00
L_PG,1710006122615759324,0.00
L_PG,1710006127640095618,0.00
L_PG,1710006132622055037,1.00
L_PG,1710006137625723092,2.00
L_PG,1710006142618028647,2.00
L_PG,1710006147624062500,0.00
L_PG,1710006152622803889,0.00
L_PG,1710006157666838731,2.00
L_PG,1710006162617207129,1.00
L_PG,1710006167620413954,1.00
L_PG,1710006172629211501,0.00
L_PG,1710006177610358005,0.00
L_PG,1710006182617016464,0.00
L_PG,1710006187612609659,1.00
L_PG,1710006192614311021,2.00
L_PG,1710006197644471828,1.00
L_PG,1710006202635476370,1.00
L_PG,1710006207638520828,1.00
L_PG,1710006212657024672,1.00
L_PG,1710006217635075639,1.00
L_PG,1710006222639447621,1.00
L_PG,1710006227666768493,2.00
L_PG,1710006232653732842,2.00
L_PG,1710006237675162553,2.00
L_PG,1710006242658109171,1.00
L_PG,1710006247673097097,2.00
L_PG,1710006252664107090,2.00
L_PG,1710006257716967771,1.00
L_PG,1710006262677398558,1.00
L_PG,1710006267692485213,1.00
L_PG,1710006272673937038,2.00
L_PG,1710006277674099382,1.00
L_PG,1710006282689264860,1.00
L_PG,1710006287685232753,2.00
L_PG,1710006292694168942,0.00
L_PG,1710006297690690023,0.00
L_PG,1710006302692399584,2.00
L_PG,1710006307689478436,0.00
L_PG,1710006312711825232,2.00
L_PG,1710006317708985972,2.00
L_PG,1710006322711481283,1.00
L_PG,1710006327709415626,1.00
L_PG,1710006332732106768,1.00
L_PG,1710006337723733644,0.00
L_PG,1710006342723756538,0.00
L_PG,1710006347714092700,1.00
L_PG,1710006352719939284,0.00
L_PG,1710006357714070964,1.00
L_PG,1710006362721194117,0.00
L_PG,1710006367713338939,2.00
L_PG,1710006372726060782,1.00
L_PG,1710006377711943395,2.00
L_PG,1710006382730228927,2.00
L_PG,1710006387729468484,0.00
L_PG,1710006392719330317,1.00
L_PG,1710006397728031831,1.00
L_PG,1710006402727593068,1.00
L_PG,1710006407721505161,1.00
L_PG,1710006412724789258,2.00
L_PG,1710006417728494296,1.00
L_PG,1710006422734530841,2.00
L_PG,1710006427734616940,1.00
L_PG,1710006432750036691,0.00
L_PG,1710006437734020663,1.00
L_PG,1710006442734425888,2.00
L_PG,1710006447733417475,1.00
L_PG,1710006452748460836,1.00
L_PG,1710006457758019895,1.00
L_PG,1710006462768998797,2.00
L_PG,1710006467751558682,1.00
L_PG,1710006472779041234,1.00
L_PG,1710006477752952299,1.00
L_PG,1710006482752557502,0.00
L_PG,1710006487774108209,2.00
L_PG,1710006492772411651,1.00
L_PG,1710006497785399059,2.00
L_PG,1710006502774809828,1.00
L_PG,1710006507808041602,2.00
L_PG,1710006512794534627,2.00
L_PG,1710006517781440621,2.00
L_PG,1710006522803900564,0.00
L_PG,1710006527818382932,1.00
L_PG,1710006532785135198,2.00
L_PG,1710006537813349610,0.00
L_PG,1710006542795208967,1.00
L_PG,1710006547792703276,1.00
L_PG,1710006552793072995,1.00
L_PG,1710006557791730429,1.00
L_PG,1710006562801743142,1.00
L_PG,1710006567789372024,1.00
L_PG,1710006572796297147,1.00
L_PG,1710006577808661056,2.00
L_PG,1710006582817059721,1.00
L_PG,1710006587806673397,2.00
L_PG,1710006592852909702,1.00
L_PG,1710006597824981929,1.00
L_PG,1710006602830348945,2.00
L_PG,1710006607825927817,1.00
L_PG,1710006612829054949,2.00
L_PG,1710006617839911015,0.00
L_PG,1710006622839296027,1.00
L_PG,1710006627843436910,1.00
L_PG,1710006632839657040,0.00
L_PG,1710006637839235182,1.00
L_PG,1710006642838851294,2.00
L_PG,1710006647835493771,0.00
L_PG,1710006652832560624,1.00
L_PG,1710006657858169312,1.00
L_PG,1710006662846290312,1.00
L_PG,1710006667857117542,1.00
L_PG,1710006672850425455,1.00
L_PG,1710006677848080178,1.00
L_PG,1710006682848075207,0.00
L_PG,1710006687860072699,2.00
L_PG,1710006692846153454,2.00
L_PG,1710006697858160428,0.00
L_PG,1710006702856344948,1.00
L_PG,1710006707849914746,0.00
L_PG,1710006712860672717,0.00
L_PG,1710006717862846708,1.00
L_PG,1710006722887212241,0.00
L_PG,1710006727869987391,2.00
L_PG,1710006732881341303,1.00
L_PG,1710006737882712176,1.00
L_PG,1710006742881021706,0.00
L_PG,1710006747886624234,1.00
L_PG,1710006752872499799,1.00
L_PG,1710006757875442803,2.00
L_PG,1710006762895231210,1.00
L_PG,1710006767886725198,1.00
L_PG,1710006772885252793,1.00
L_PG,1710006777902139991,2.00
L_PG,1710006782898359101,1.00
L_PG,1710006787898407257,2.00
L_PG,1710006792889314512,2.00
L_PG,1710006797893436042,2.00
L_PG,1710006802886483298,0.00
L_PG,1710006807886811646,2.00
L_PG,1710006812979072580,1.00
L_PG,1710006817892055712,2.00
L_PG,1710006822893693067,2.00
L_PG,1710006827888768807,2.00
L_PG,1710006832893882379,2.00
L_PG,1710006837894960665,2.00
L_PG,1710006842896292068,2.00
L_PG,1710006847926838021,1.00
L_PG,1710006852897215688,1.00
L_PG,1710006857906560223,0.00
L_PG,1710006862926681742,1.00
L_PG,1710006867913780428,2.00
L_PG,1710006872910346209,0.00
L_PG,1710006877911420684,0.00
L_PG,1710006882925418059,2.00
L_PG,1710006887926323999,1.00
L_PG,1710006892937964936,2.00
L_PG,1710006897934579083,1.00
L_PG,1710006902929401391,1.00
L_PG,1710006907933586045,0.00
L_PG,1710006912940861060,1.00
L_PG,1710006917931423664,1.00
L_PG,1710006922945831993,2.00
L_PG,1710006927982638350,2.00
L_PG,1710006932956149401,2.00
L_PG,1710006937937320457,1.00
L_PG,1710006942931990173,0.00
L_PG,1710006947979883785,2.00
L_PG,1710006952929914719,1.00
L_PG,1710006957935273751,1.00
L_PG,1710006962938516654,0.00
L_PG,1710006967932492957,1.00
L_PG,1710006972954485573,0.00
L_PG,1710006977945665070,1.00
L_PG,1710006982951541752,1.00
L_PG,1710006987955847607,1.00
L_PG,1710006992961604228,0.00
L_PG,1710006998002926533,0.00
L_PG,1710007002953971012,2.00
L_PG,1710007007958898807,2.00
L_PG,1710007012960457291,1.00
L_PG,1710007017960708739,2.00
L_PG,1710007022955522708,2.00
L_PG,1710007027965272914,0.00
L_PG,1710007033005975605,0.00
L_PG,1710007037967408285,1.00
L_PG,1710007042974374495,1.00
L_PG,1710007047976768370,1.00
L_PG,1710007052979232951,0.00
L_PG,1710007057981214594,2.00
L_PG,1710007062982565382,0.00
L_PG,1710007067983371355,2.00
L_PG,1710007072988973206,1.00
L_PG,1710007078004717984,2.00
L_PG,1710007083006227667,1.00
L_PG,1710007087996606139,1.00
L_PG,1710007092995295305,1.00
L_PG,1710007098022355820,1.00
L_PG,1710007103021090542,1.00
L_PG,1710007108018205186,1.00
L_PG,1710007113032318747,1.00
L_PG,1710007118024076003,1.00
L_PG,1710007123047035577,1.00
L_PG,1710007128021711503,2.00
L_PG,1710007133035324229,2.00
L_PG,1710007138039209107,1.00
L_PG,1710007143035216698,1.00
L_PG,1710007148060853905,2.00
L_PG,1710007153065484371,1.00
L_PG,1710007158062229630,2.00
L_PG,1710007163069776857,2.00
L_PG,1710007168071556569,1.00
L_PG,1710007173069804169,1.00
L_PG,1710007178086146503,2.00
L_PG,1710007183092815042,1.00
L_PG,1710007188077158919,1.00
L_PG,1710007193089965072,2.00
L_PG,1710007198084719557,0.00
L_PG,1710007203073931726,2.00
L_PG,1710007208084793502,1.00
L_PG,1710007213093688876,1.00
L_PG,1710007218092409875,1.00
L_PG,1710007223088544578,2.00
L_PG,1710007228137888703,2.00
L_PG,1710007233092541126,1.00
L_PG,1710007238125357982,2.00
L_PG,1710007243112784775,1.00
L_PG,1710007248118696031,1.00
L_PG,1710007253102886981,2.00
L_PG,1710007258113818024,0.00
L_PG,1710007263111531053,0.00
L_PG,1710007268128148386,0.00
L_PG,1710007273115183472,2.00
L_PG,1710007278115637682,0.00
L_PG,1710007283127049729,2.00
L_PG,1710007288111961852,0.00
L_PG,1710007293125300202,1.00
L_PG,1710007298153121940,2.00
L_PG,1710007303128866287,1.00
L_PG,1710007308125964451,1.00
L_PG,1710007313148017819,2.00
L_PG,1710007318151983605,2.00
L_PG,1710007323158399560,1.00
L_PG,1710007328137387045,2.00
L_PG,1710007333159911453,1.00
L_PG,1710007338148607475,2.00
L_PG,1710007343187121689,0.00
L_PG,1710007348172129236,2.00
L_PG,1710007353175033374,1.00
L_PG,1710007358168340294,2.00
L_PG,1710007363182047281,0.00
L_PG,1710007368172071237,1.00
L_PG,1710007373168970593,0.00
L_PG,1710007378168457817,1.00
L_PG,1710007383188028026,1.00
L_PG,1710007388183837389,1.00
L_PG,1710007393181355560,1.00
L_PG,1710007398173021330,2.00
L_PG,1710007403187580642,0.00
L_PG,1710007408189105556,2.00
L_PG,1710007413174634682,1.00
L_PG,1710007418182746308,0.00
L_PG,1710007423182888769,2.00
L_PG,1710007428201577709,2.00
L_PG,1710007433192658625,0.00
L_PG,1710007438182674297,1.00
L_PG,1710007443186627355,2.00
L_PG,1710007448191036254,0.00
L_PG,1710007453260321237,0.00
L_PG,1710007458186417739,1.00
L_PG,1710007463192773684,0.00
L_PG,1710007468190286920,2.00
L_PG,1710007473191536289,1.00
L_PG,1710007478205484351,1.00
L_PG,1710007483193720932,1.00
L_PG,1710007488190923984,1.00
L_PG,1710007493193603106,2.00
L_PG,1710007498200696064,1.00
L_PG,1710007503192136812,0.00
L_PG,1710007508201804971,0.00
L_PG,1710007513207621069,1.00
L_PG,1710007518203942163,1.00
L_PG,1710007523200145654,1.00
L_PG,1710007528215364781,1.00
L_PG,1710007533223266341,1.00
L_PG,1710007538241569567,2.00
L_PG,1710007543213057971,1.00
L_PG,1710007548201728527,1.00
L_PG,1710007553231131383,0.00
L_PG,1710007558212157753,0.00
L_PG,1710007563223530692,1.00
L_PG,1710007568218929382,1.00
L_PG,1710007573237388893,1.00
L_PG,1710007578240487902,2.00
L_PG,1710007583252240458,2.00
L_PG,1710007588272687395,1.00
L_PG,1710007593238405005,1.00
L_PG,1710007598278408398,2.00
L_PG,1710007603252554600,2.00
L_PG,1710007608251144376,1.00
L_PG,1710007613268437597,1.00
L_PG,1710007618264869451,0.00
L_PG,1710007623273870820,1.00
L_PG,1710007628268019803,2.00
L_PG,1710007633278875156,0.00
L_PG,1710007638271365950,1.00
L_PG,1710007643257821034,0.00
L_PG,1710007648261587172,2.00
L_PG,1710007653270904782,0.00
L_PG,1710007658274771262,1.00
L_PG,1710007663287786280,1.00
L_PG,1710007668271190800,1.00
L_PG,1710007673273988603,0.00
L_PG,1710007678280325021,1.00
L_PG,1710007683283131600,2.00
L_PG,1710007688333463204,1.00
L_PG,1710007693276710240,1.00
L_PG,1710007698295195297,1.00
L_PG,1710007703300487328,1.00
L_PG,1710007708291927012,1.00
L_PG,1710007713313790655,0.00
L_PG,1710007718305281506,1.00
L_PG,1710007723285061925,1.00
L_PG,1710007728290601324,1.00
L_PG,1710007733290719689,0.00
L_PG,1710007738294606248,2.00
L_PG,1710007743286503523,1.00
L_PG,1710007748297387671,1.00
L_PG,1710007753294590771,2.00
L_PG,1710007758314030365,1.00
L_PG,1710007763298628275,1.00
L_PG,1710007768318733975,1.00
L_PG,1710007773319438128,1.00
L_PG,1710007778314461193,0.00
L_PG,1710007783312638442,0.00
L_PG,1710007788329167255,2.00
L_PG,1710007793313693796,0.00
L_PG,1710007798320597089,0.00
L_PG,1710007803315062397,1.00
L_PG,1710007808320462217,1.00
L_PG,1710007813314891960,1.00
L_PG,1710007818318782419,2.00
L_PG,1710007823311994310,0.00
L_PG,1710007828319519708,0.00
L_PG,1710007833315853727,0.00
L_PG,1710007838346496424,2.00
L_PG,1710007844073788143,1.00
L_PG,1710007849051994414,2.00
L_PG,1710007854046317361,1.00
L_PG,1710007859053706892,1.00
L_PG,1710007864054245595,1.00
L_PG,1710007869049387421,1.00
L_PG,1710007874053459235,1.00
L_PG,1710007879061758922,2.00
L_PG,1710007884054547609,2.00
L_PG,1710007889052972339,0.00
L_PG,1710007894056391291,2.00
L_PG,1710007899053622015,2.00
L_PG,1710007904066156447,1.00
L_PG,1710007909062398528,1.00
L_PG,1710007914062896187,1.00
L_PG,1710007919066453025,0.00
L_PG,1710007924101067356,1.00
L_PG,1710007929085177399,2.00
L_PG,1710007934087885145,1.00
L_PG,1710007939083060344,1.00
L_PG,1710007944080721336,0.00
L_PG,1710007949084649721,2.00
L_PG,1710007954093584564,1.00
L_PG,1710007959114057975,0.00
L_PG,1710007964157935942,1.00
L_PG,1710007969108230742,2.00
L_PG,1710007974105325517,1.00
L_PG,1710007979104233693,1.00
L_PG,1710007984174961425,2.00
L_PG,1710007989140331870,0.00
L_PG,1710007994146852108,1.00
L_PG,1710007999155968606,0.00
L_PG,1710008004215128088,1.00
L_PG,1710008009190385710,2.00
L_PG,1710008014211858623,0.00
L_PG,1710008019180409439,2.00
L_PG,1710008024191202750,2.00
L_PG,1710008029182560122,0.00
L_PG,1710008034195708515,1.00
L_PG,1710008039189634510,1.00
L_PG,1710008044198549261,0.00
L_PG,1710008049181454819,1.00
L_PG,1710008054236768787,1.00
L_PG,1710008059201811438,1.00
L_PG,1710008064192897538,2.00
L_PG,1710008069188540199,0.00
L_PG,1710008074189255565,2.00
L_PG,1710008079199493097,0.00
L_PG,1710008084207968206,1.00
L_PG,1710008089189282770,0.00
L_PG,1710008094192995017,2.00
L_PG,1710008099188782680,1.00
L_PG,1710008104225267219,0.00
L_PG,1710008109217832638,2.00
L_PG,1710008114204109037,1.00
L_PG,1710008119204248831,2.00
L_PG,1710008124247226223,0.00
L_PG,1710008129228126183,0.00
L_PG,1710008134235904849,0.00
L_PG,1710008139230787439,1.00
L_PG,1710008144240138265,1.00
L_PG,1710008149228736798,0.00
L_PG,1710008154237641928,2.00
L_PG,1710008159231315730,1.00
L_PG,1710008164252651725,1.00
L_PG,1710008169232035617,0.00
L_PG,1710008174241535180,2.00
L_PG,1710008179235332063,0.00
L_PG,1710008184335245811,1.00
L_PG,1710008189240825172,1.00
L_PG,1710008194241916964,1.00
L_PG,1710008199234958907,1.00
L_PG,1710008204270831468,2.00
L_PG,1710008209285821213,1.00
L_PG,1710008214268124909,1.00
L_PG,1710008219263914084,1.00
L_PG,1710008224268951932,2.00
L_PG,1710008229265155194,1.00
L_PG,1710008234316168660,0.00
L_PG,1710008239273663931,0.00
L_PG,1710008244271039519,1.00
L_PG,1710008249265100342,2.00
L_PG,1710008254269351188,1.00
L_PG,1710008259319867742,0.00
L_PG,1710008264309023571,2.00
L_PG,1710008269277420019,1.00
L_PG,1710008274272530223,1.00
L_PG,1710008279285321877,1.00
L_PG,1710008284334500789,0.00
L_PG,1710008289290160254,2.00
L_PG,1710008294290221995,1.00
L_PG,1710008299289368232,1.00
L_PG,1710008304332972319,2.00
L_PG,1710008309356112959,2.00
L_PG,1710008314343348133,1.00
L_PG,1710008319331628105,2.00
L_PG,1710008324344734862,2.00
L_PG,1710008329323523853,1.00
L_PG,1710008334400959536,1.00
L_PG,1710008339333339468,1.00
L_PG,1710008344348511364,2.00
L_PG,1710008349332049232,1.00
L_PG,1710008354342664658,1.00
L_PG,1710008359341458162,2.00
L_PG,1710008364367512712,1.00
L_PG,1710008369345705071,2.00
L_PG,1710008374349511554,0.00
L_PG,1710008379352559769,1.00
L_PG,1710008384380228727,1.00
L_PG,1710008389359748464,2.00
L_PG,1710008394364494775,2.00
L_PG,1710008399358231348,1.00
L_PG,1710008404393715417,1.00
L_PG,1710008409378071318,2.00
L_PG,1710008414368279444,2.00
L_PG,1710008419373607935,2.00
L_PG,1710008424380194190,1.00
L_PG,1710008429374883366,0.00
L_PG,1710008434384675147,2.00
L_PG,1710008439394759019,1.00
L_PG,1710008444399430735,1.00
L_PG,1710008449385633106,1.00
L_PG,1710008454384301321,1.00
L_PG,1710008459388622178,1.00
L_PG,1710008464399687235,1.00
L_PG,1710008469386396252,0.00
L_PG,1710008474391106872,1.00
L_PG,1710008479391691684,1.00
L_PG,1710008484489196843,2.00
L_PG,1710008489419466797,2.00
L_PG,1710008494426918063,1.00
L_PG,1710008499409320428,0.00
L_PG,1710008504426078183,2.00
L_PG,1710008509424051698,0.00
L_PG,1710008514424995834,0.00
L_PG,1710008519425424772,0.00
L_PG,1710008524422166127,1.00
L_PG,1710008529418883063,1.00
L_PG,1710008534426541004,1.00
L_PG,1710008539418292402,1.00
L_PG,1710008544520362948,1.00
L_PG,1710008549474298938,1.00
L_PG,1710008554482914040,2.00
L_PG,1710008559468384918,0.00
L_PG,1710008564508133034,0.00
L_PG,1710008569480552467,1.00
L_PG,1710008574503515300,1.00
L_PG,1710008579477365158,1.00
L_PG,1710008584554281173,2.00
L_PG,1710008589489109950,1.00
L_PG,1710008594487189159,1.00
L_PG,1710008599485920923,0.00
L_PG,1710008604572507707,1.00
L_PG,1710008609490892357,2.00
L_PG,1710008614503992781,1.00
L_PG,1710008619487255465,2.00
L_PG,1710008624544042863,0.00
L_PG,1710008629514567641,2.00
L_PG,1710008634517418235,1.00
L_PG,1710008639514099432,1.00
L_PG,1710008644569881285,0.00
L_PG,1710008649554186449,2.00
L_PG,1710008654584904038,1.00
L_PG,1710008659559608679,2.00
L_PG,1710008664611490363,1.00
L_PG,1710008669563803750,0.00
L_PG,1710008674578311375,1.00
L_PG,1710008679568246863,1.00
L_PG,1710008684595848614,1.00
L_PG,1710008689580796164,1.00
L_PG,1710008694594215846,1.00
L_PG,1710008699596856254,0.00
L_PG,1710008704585975886,1.00
L_PG,1710008709600465112,0.00
L_PG,1710008714589748765,1.00
L_PG,1710008719590604773,1.00
L_PG,1710008724595434677,2.00
L_PG,1710008729608207314,0.00
L_PG,1710008734599684729,1.00
L_PG,1710008739600578778,2.00
L_PG,1710008744596966912,1.00
L_PG,1710008749594932805,2.00
L_PG,1710008754609487804,0.00
L_PG,1710008759604920331,1.00
L_PG,1710008764600177551,1.00
L_PG,1710008769597268935,0.00
L_PG,1710008774604654554,0.00
L_PG,1710008779598481741,1.00
L_PG,1710008784637057714,2.00
L_PG,1710008789607857241,1.00
L_PG,1710008794618587292,0.00
L_PG,1710008799617739716,0.00
L_PG,1710008804659323899,1.00
L_PG,1710008809617323430,0.00
L_PG,1710008814625224817,2.00
L_PG,1710008819631097187,1.00
L_PG,1710008824657571813,1.00
L_PG,1710008829641612893,2.00
L_PG,1710008834633594477,2.00
L_PG,1710008839639151923,0.00
L_PG,1710008844669049123,0.00
L_PG,1710008849653624038,2.00
L_PG,1710008854657188300,0.00
L_PG,1710008859652380906,2.00
L_PG,1710008864747258681,2.00
L_PG,1710008869665509524,2.00
L_PG,1710008874674864248,0.00
L_PG,1710008879670468578,0.00
L_PG,1710008884755142464,2.00
L_PG,1710008889678323112,0.00
L_PG,1710008894677940732,2.00
L_PG,1710008899705907637,1.00
L_PG,1710008904767678036,2.00
L_PG,1710008909693644652,1.00
L_PG,1710008914698261881,2.00
L_PG,1710008919703073911,2.00
L_PG,1710008924739702566,0.00
L_PG,1710008929719540911,0.00
L_PG,1710008934724243499,1.00
L_PG,1710008939713904981,1.00
L_PG,1710008944746925986,1.00
L_PG,1710008949722436483,1.00
L_PG,1710008954720916019,1.00
L_PG,1710008959720807028,2.00
L_PG,1710008964806948992,1.00
L_PG,1710008969750962276,1.00
L_PG,1710008974766929563,2.00
L_PG,1710008979744503713,1.00
L_PG,1710008984761002239,0.00
L_PG,1710008989749408289,2.00
L_PG,1710008994807295114,2.00
L_PG,1710008999753231970,1.00
L_PG,1710009004795867831,1.00
L_PG,1710009009781142944,2.00
L_PG,1710009014789924130,1.00
L_PG,1710009019789393019,1.00
L_PG,1710009024818885625,1.00
L_PG,1710009029793207590,1.00
L_PG,1710009034795021039,1.00
L_PG,1710009039813131307,1.00
L_PG,1710009044836274408,1.00
L_PG,1710009049800177508,1.00
L_PG,1710009054803120298,0.00
L_PG,1710009059802998284,1.00
L_PG,1710009064856172180,1.00
L_PG,1710009069830877111,1.00
L_PG,1710009074850025939,1.00
L_PG,1710009079838542161,2.00
L_PG,1710009084846271763,1.00
L_PG,1710009089836394202,0.00
L_PG,1710009094845651323,1.00
L_PG,1710009099828494896,1.00
L_PG,1710009104891656661,1.00
L_PG,1710009109842142729,1.00
L_PG,1710009114855910986,1.00
L_PG,1710009119854521871,1.00
L_PG,1710009124924937685,1.00
L_PG,1710009129858590990,0.00
L_PG,1710009134884817614,2.00
L_PG,1710009139878350608,2.00
L_PG,1710009144862107209,2.00
L_PG,1710009149859912729,1.00
L_PG,1710009154852162578,1.00
L_PG,1710009159861396183,1.00
L_PG,1710009164889677132,0.00
L_PG,1710009169868393610,2.00
L_PG,1710009174880838389,1.00
L_PG,1710009179942112472,1.00
L_PG,1710009184963864719,1.00
L_PG,1710009189910102511,1.00
L_PG,1710009194916641404,1.00
L_PG,1710009199923506857,0.00
L_PG,1710009205096439085,2.00
L_PG,1710009209986412063,1.00
L_PG,1710009215001108482,1.00
L_PG,1710009219993721675,1.00
L_PG,1710009225131589347,2.00
L_PG,1710009230092954233,2.00
L_PG,1710009235109858096,1.00
L_PG,1710009240066569875,2.00
L_PG,1710009245196981890,2.00
L_PG,1710009250070358263,0.00
L_PG,1710009255080167311,1.00
L_PG,1710009260075856920,2.00
L_PG,1710009265166652746,2.00
L_PG,1710009270087839693,0.00
L_PG,1710009275111169453,1.00
L_PG,1710009280075132344,2.00
L_PG,1710009285115536081,1.00
L_PG,1710009290133719467,1.00
L_PG,1710009295122783301,1.00
L_PG,1710009300108924443,2.00
L_PG,1710009305130528727,1.00
L_PG,1710009310094719267,1.00
L_PG,1710009315120989806,2.00
L_PG,1710009320131256647,1.00
L_PG,1710009325161266413,2.00
L_PG,1710009330118927582,1.00
L_PG,1710009335133036318,2.00
L_PG,1710009340111966879,0.00
L_PG,1710009345163582722,1.00
L_PG,1710009350127616628,1.00
L_PG,1710009355144555402,1.00
L_PG,1710009360117712017,1.00
L_PG,1710009365152729516,0.00
L_PG,1710009370133810771,2.00
L_PG,1710009375143284253,1.00
L_PG,1710009380126535999,2.00
L_PG,1710009385159173923,2.00
L_PG,1710009390134355461,0.00
L_PG,1710009395164761598,0.00
L_PG,1710009400126415444,2.00
L_PG,1710009405169212463,2.00
L_PG,1710009410143110161,2.00
L_PG,1710009415164550867,1.00
L_PG,1710009420139748178,2.00
L_PG,1710009425181199225,1.00
L_PG,1710009430153752465,0.00
L_PG,1710009435168261540,1.00
L_PG,1710009440148639013,1.00
L_PG,1710009445223775086,1.00
L_PG,1710009450170546131,2.00
L_PG,1710009455188226209,2.00
L_PG,1710009460166445119,1.00
L_PG,1710009465220698099,1.00
L_PG,1710009470182507461,2.00
L_PG,1710009475194566750,1.00
L_PG,1710009480173922457,0.00
L_PG,1710009485203608351,1.00
L_PG,1710009490247206412,1.00
L_PG,1710009495219780589,2.00
L_PG,1710009500182309610,0.00
L_PG,1710009505267414020,0.00
L_PG,1710009510198701460,1.00
L_PG,1710009515208733741,1.00
L_PG,1710009520202601459,0.00
L_PG,1710009525285730079,0.00
L_PG,1710009530205331294,0.00
L_PG,1710009535244080615,1.00
L_PG,1710009540218636402,1.00
