name,time,Distance
Baby_Distance,1709329087970924297,120
Baby_Distance,1709329088977539739,120
Baby_Distance,1709329089978306725,120
Baby_Distance,1709329091679744627,120
Baby_Distance,1709329091979306332,120
Baby_Distance,1709329092981473422,120
Baby_Distance,1709329093980014335,120
Baby_Distance,1709329095692650321,120
Baby_Distance,1709329095980743129,120
Baby_Distance,1709329096982102369,120
Baby_Distance,1709329097983683849,121
Baby_Distance,1709329099705306578,120
Baby_Distance,1709329099985080785,120
Baby_Distance,1709329100985802537,120
Baby_Distance,1709329101986775541,120
Baby_Distance,1709329103692514044,120
Baby_Distance,1709329103989238011,121
Baby_Distance,1709329104987827493,120
Baby_Distance,1709329105986711298,120
Baby_Distance,1709329107693996788,120
Baby_Distance,1709329107987739524,120
Baby_Distance,1709329108988645930,120
Baby_Distance,1709329109989153226,120
Baby_Distance,1709329111697033782,255
Baby_Distance,1709329111989563141,120
Baby_Distance,1709329113002647986,120
Baby_Distance,1709329114004122422,120
Baby_Distance,1709329115714871730,121
Baby_Distance,1709329116004872302,120
Baby_Distance,1709329117006379662,120
Baby_Distance,1709329118006164897,120
Baby_Distance,1709329119715173761,120
Baby_Distance,1709329120010597330,120
Baby_Distance,1709329121003881407,120
Baby_Distance,1709329122010796043,120
Baby_Distance,1709329123723568759,120
Baby_Distance,1709329124006763277,121
Baby_Distance,1709329125010743977,121
Baby_Distance,1709329126010437512,121
Baby_Distance,1709329127721426398,120
Baby_Distance,1709329128011380990,121
Baby_Distance,1709329129012533327,121
Baby_Distance,1709329130016978411,121
Baby_Distance,1709329131008167626,120
Baby_Distance,1709329132014029843,120
Baby_Distance,1709329133015125471,120
Baby_Distance,1709329134015950322,120
Baby_Distance,1709329135720496198,120
Baby_Distance,1709329136013669372,121
Baby_Distance,1709329137017218487,120
Baby_Distance,1709329138016938404,120
Baby_Distance,1709329139722442104,120
Baby_Distance,1709329140016426267,120
Baby_Distance,1709329141015678172,120
Baby_Distance,1709329142018189335,121
Baby_Distance,1709329143739274587,121
Baby_Distance,1709329144013578381,121
Baby_Distance,1709329145016857723,121
Baby_Distance,1709329146016453753,121
Baby_Distance,1709329147723608986,121
Baby_Distance,1709329148017225863,121
Baby_Distance,1709329149017458459,121
Baby_Distance,1709329150019751203,121
Baby_Distance,1709329151017870636,121
Baby_Distance,1709329152017255535,121
Baby_Distance,1709329153018538238,121
Baby_Distance,1709329154018448190,121
Baby_Distance,1709329155724567468,121
Baby_Distance,1709329156019422210,121
Baby_Distance,1709329157018445037,121
Baby_Distance,1709329158019376451,121
Baby_Distance,1709329159726538864,121
Baby_Distance,1709329160018688621,121
Baby_Distance,1709329161016554067,121
Baby_Distance,1709329162019706781,121
Baby_Distance,1709329163728043578,121
Baby_Distance,1709329164020174536,121
Baby_Distance,1709329165021392630,121
Baby_Distance,1709329166024814414,121
Baby_Distance,1709329167739341247,121
Baby_Distance,1709329168033049804,121
Baby_Distance,1709329169034600249,121
Baby_Distance,1709329170034126696,121
Baby_Distance,1709329171737819899,121
Baby_Distance,1709329172036365466,121
Baby_Distance,1709329173035658483,121
Baby_Distance,1709329174036616285,121
Baby_Distance,1709329175746457858,121
Baby_Distance,1709329176036716540,120
Baby_Distance,1709329177038251638,121
Baby_Distance,1709329178038896430,121
Baby_Distance,1709329179744778453,121
Baby_Distance,1709329180039264930,121
Baby_Distance,1709329181039002492,121
Baby_Distance,1709329182040042551,121
Baby_Distance,1709329183748284264,121
Baby_Distance,1709329184040853565,121
Baby_Distance,1709329185044005338,121
Baby_Distance,1709329186042043701,121
Baby_Distance,1709329187750321574,121
Baby_Distance,1709329188043615561,121
Baby_Distance,1709329189042679863,121
Baby_Distance,1709329190043329575,121
Baby_Distance,1709329191744129061,121
Baby_Distance,1709329192043249949,121
Baby_Distance,1709329193045003569,121
Baby_Distance,1709329194046235369,121
Baby_Distance,1709329195748634080,121
Baby_Distance,1709329196044384988,121
Baby_Distance,1709329197045768877,121
Baby_Distance,1709329198045452673,121
Baby_Distance,1709329199752291532,121
Baby_Distance,1709329200047111405,121
Baby_Distance,1709329201042054813,121
Baby_Distance,1709329202046178387,121
Baby_Distance,1709329203752864291,121
Baby_Distance,1709329204046443964,121
Baby_Distance,1709329205046150690,121
Baby_Distance,1709329206044899871,121
Baby_Distance,1709329207046107792,121
Baby_Distance,1709329208046901185,121
Baby_Distance,1709329209048021923,121
Baby_Distance,1709329210048296521,121
Baby_Distance,1709329211754323862,121
Baby_Distance,1709329212050025404,121
Baby_Distance,1709329213050851776,121
Baby_Distance,1709329214051514348,121
Baby_Distance,1709329215757906232,121
Baby_Distance,1709329216052714604,121
Baby_Distance,1709329217053258277,121
Baby_Distance,1709329218057035113,121
Baby_Distance,1709329219764495078,121
Baby_Distance,1709329220057399451,121
Baby_Distance,1709329221057022302,121
Baby_Distance,1709329222060501127,121
Baby_Distance,1709329223765122316,121
Baby_Distance,1709329224059061166,121
Baby_Distance,1709329225056861534,121
Baby_Distance,1709329226057044600,121
Baby_Distance,1709329227767713013,121
Baby_Distance,1709329228073157956,121
Baby_Distance,1709329229066611269,121
Baby_Distance,1709329230063852170,121
Baby_Distance,1709329231771788421,121
Baby_Distance,1709329232065392433,121
Baby_Distance,1709329233065512701,121
Baby_Distance,1709329234065382555,121
Baby_Distance,1709329235769335297,121
Baby_Distance,1709329236064900343,121
Baby_Distance,1709329237065473377,121
Baby_Distance,1709329238066186047,121
Baby_Distance,1709329239063126914,121
Baby_Distance,1709329240062190794,255
Baby_Distance,1709329241059828276,121
Baby_Distance,1709329242065675356,120
Baby_Distance,1709329243773441646,121
Baby_Distance,1709329244065072862,121
Baby_Distance,1709329245068426990,121
Baby_Distance,1709329246068383898,121
Baby_Distance,1709329247777482903,121
Baby_Distance,1709329248069763752,121
Baby_Distance,1709329249070470089,121
Baby_Distance,1709329250068774876,121
Baby_Distance,1709329251068946062,121
Baby_Distance,1709329252072589890,120
Baby_Distance,1709329253075278880,121
Baby_Distance,1709329254072026911,121
Baby_Distance,1709329255778658921,121
Baby_Distance,1709329256072946484,121
Baby_Distance,1709329257074386998,121
Baby_Distance,1709329258079446716,121
Baby_Distance,1709329259785505668,121
Baby_Distance,1709329260078725217,121
Baby_Distance,1709329261074461547,121
Baby_Distance,1709329262077158678,121
Baby_Distance,1709329263786459711,121
Baby_Distance,1709329264079618898,121
Baby_Distance,1709329265079615683,121
Baby_Distance,1709329266081165275,121
Baby_Distance,1709329267798443313,121
Baby_Distance,1709329268118603938,121
Baby_Distance,1709329269122109463,121
Baby_Distance,1709329270119173667,121
Baby_Distance,1709329271835590002,121
Baby_Distance,1709329272126291236,121
Baby_Distance,1709329273129923695,121
Baby_Distance,1709329274124617396,121
Baby_Distance,1709329275835569186,121
Baby_Distance,1709329276127122241,121
Baby_Distance,1709329277125043484,121
Baby_Distance,1709329278126571899,121
Baby_Distance,1709329279836574539,121
Baby_Distance,1709329280126629270,121
Baby_Distance,1709329281125538327,121
Baby_Distance,1709329282131695165,121
Baby_Distance,1709329283843172757,121
Baby_Distance,1709329284129132770,121
Baby_Distance,1709329285134386544,121
Baby_Distance,1709329286134432948,121
Baby_Distance,1709329287841335626,121
Baby_Distance,1709329288139381000,121
Baby_Distance,1709329289147301435,121
Baby_Distance,1709329290141670425,121
Baby_Distance,1709329291851645287,121
Baby_Distance,1709329292143610328,121
Baby_Distance,1709329293144998092,121
Baby_Distance,1709329294145939662,121
Baby_Distance,1709329295857452757,121
Baby_Distance,1709329296147071092,121
Baby_Distance,1709329297147011525,121
Baby_Distance,1709329298146637119,121
Baby_Distance,1709329299851146612,121
Baby_Distance,1709329300144012017,255
Baby_Distance,1709329301147219265,121
Baby_Distance,1709329302145480757,121
Baby_Distance,1709329303851589577,121
Baby_Distance,1709329304147302262,121
Baby_Distance,1709329305146543962,121
Baby_Distance,1709329306145867330,121
Baby_Distance,1709329307855013595,121
Baby_Distance,1709329308150301284,121
Baby_Distance,1709329309149288721,121
Baby_Distance,1709329310160550999,121
Baby_Distance,1709329311143824606,121
Baby_Distance,1709329312149170977,121
Baby_Distance,1709329313148215555,121
Baby_Distance,1709329314148180600,121
Baby_Distance,1709329315853910601,121
Baby_Distance,1709329316149228033,121
Baby_Distance,1709329317163496402,121
Baby_Distance,1709329318158926161,121
Baby_Distance,1709329319856080796,121
Baby_Distance,1709329320147379082,121
Baby_Distance,1709329321151809326,121
Baby_Distance,1709329322151591676,121
Baby_Distance,1709329323858251486,121
Baby_Distance,1709329324151745492,121
Baby_Distance,1709329325152940601,121
Baby_Distance,1709329326149912502,121
Baby_Distance,1709329327150905375,121
Baby_Distance,1709329328155817138,120
Baby_Distance,1709329329155854029,121
Baby_Distance,1709329330152678801,121
Baby_Distance,1709329331858062492,121
Baby_Distance,1709329332153343317,121
